BAS_MGT_SN,CTP_KOR_NM,SIG_CD,SIG_KOR_NM,BAS_ID,BAS_AR,NTFC_DE,MVMN_DE,MVMN_RESN,OPERT_DE
1138000062,서울특별시,11380,은평구,03368,0.0629840343,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000063,서울특별시,11380,은평구,03331,0.0532487006,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000064,서울특별시,11380,은평구,03455,0.0473410803,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000001,서울특별시,11380,은평구,03502,0.1091325894,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000002,서울특별시,11380,은평구,03505,0.0935128177,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000176,서울특별시,11380,은평구,03397,0.0580895993,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000177,서울특별시,11380,은평구,03398,0.0422926469,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000178,서울특별시,11380,은평구,03489,0.1794299062,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000179,서울특별시,11380,은평구,03367,0.0732167662,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000175,서울특별시,11380,은평구,03369,0.4044103141,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000074,서울특별시,11380,은평구,03420,0.0644669583,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000075,서울특별시,11380,은평구,03421,0.0315142779,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000059,서울특별시,11380,은평구,03305,0.4539366558,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000060,서울특별시,11380,은평구,03310,0.2565995758,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000061,서울특별시,11380,은평구,03311,0.404931939,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000032,서울특별시,11380,은평구,03346,0.0426862738,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000034,서울특별시,11380,은평구,03318,0.0576243273,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000035,서울특별시,11380,은평구,03340,0.0861433152,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000036,서울특별시,11380,은평구,03343,0.0631104066,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000033,서울특별시,11380,은평구,03478,0.0410249647,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000037,서울특별시,11380,은평구,03319,0.1452840918,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000038,서울특별시,11380,은평구,03317,0.0542970918,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000039,서울특별시,11380,은평구,03328,0.0759099405,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000182,서울특별시,11380,은평구,03396,0.0682448801,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000040,서울특별시,11380,은평구,03339,0.0673035281,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000180,서울특별시,11380,은평구,03414,0.0654723237,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000181,서울특별시,11380,은평구,03393,0.0520716068,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000183,서울특별시,11380,은평구,03394,0.0393426473,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000184,서울특별시,11380,은평구,03412,0.0603856036,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000139,서울특별시,11380,은평구,03383,0.0327149735,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000140,서울특별시,11380,은평구,03408,0.0396615584,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000141,서울특별시,11380,은평구,03418,0.0452794334,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000142,서울특별시,11380,은평구,03406,0.0461575976,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000143,서울특별시,11380,은평구,03405,0.0471880719,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000144,서울특별시,11380,은평구,03432,0.0637993589,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000145,서울특별시,11380,은평구,03477,0.1264345346,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000152,서울특별시,11380,은평구,03381,0.0633705378,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000008,서울특별시,11380,은평구,03325,0.0738390325,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000009,서울특별시,11380,은평구,03357,0.0765824664,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000010,서울특별시,11380,은평구,03333,0.0500994851,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000003,서울특별시,11380,은평구,03490,0.0797597044,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000004,서울특별시,11380,은평구,03387,0.0493170528,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000005,서울특별시,11380,은평구,03355,0.1194518364,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000006,서울특별시,11380,은평구,03386,0.0409162654,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000007,서울특별시,11380,은평구,03385,0.0813165376,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000136,서울특별시,11380,은평구,03434,0.1590524552,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000137,서울특별시,11380,은평구,03460,0.0491411576,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000133,서울특별시,11380,은평구,03374,0.1242892059,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000134,서울특별시,11380,은평구,03498,0.037598257,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000135,서울특별시,11380,은평구,03435,0.0349785802,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000138,서울특별시,11380,은평구,03407,0.0449683782,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000146,서울특별시,11380,은평구,03458,0.0409411376,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000147,서울특별시,11380,은평구,03431,0.0401819999,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000148,서울특별시,11380,은평구,03419,0.0689946837,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000149,서울특별시,11380,은평구,03433,0.2580854046,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000150,서울특별시,11380,은평구,03417,0.0458877455,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000151,서울특별시,11380,은평구,03402,0.0469802934,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000185,서울특별시,11380,은평구,03365,0.0371414323,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000186,서울특별시,11380,은평구,03411,0.0416450934,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000187,서울특별시,11380,은평구,03366,0.0835936388,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000188,서울특별시,11380,은평구,03488,0.1260634106,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000189,서울특별시,11380,은평구,03410,0.0580055153,20121221,20121221,국가기초구역 최초생성,20121221000000
1138000190,서울특별시,11380,은평구,03388,0.0460304715,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000355,서울특별시,11680,강남구,06075,0.109955,20121221,20121221,국가기초구역 최초생성,20121221000000
1154500125,서울특별시,11545,금천구,08549,0.05745,20121221,,,
1154500126,서울특별시,11545,금천구,08530,0.050587,20121221,,,
1154500127,서울특별시,11545,금천구,08536,0.051465,20121221,,,
1154500128,서울특별시,11545,금천구,08515,0.031555,20121221,,,
1154500129,서울특별시,11545,금천구,08527,0.026246,20121221,,,
1154500130,서울특별시,11545,금천구,08505,0.145289,20121221,,,
1154500131,서울특별시,11545,금천구,08537,0.05137,20121221,,,
1154500132,서울특별시,11545,금천구,08506,0.096004,20121221,,,
1154500133,서울특별시,11545,금천구,08547,0.047072,20121221,,,
1171000101,서울특별시,11710,송파구,05597,0.095009,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000102,서울특별시,11710,송파구,05587,0.020915,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000103,서울특별시,11710,송파구,05588,0.01796,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000016,서울특별시,11680,강남구,06310,0.117911,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000017,서울특별시,11680,강남구,06303,0.060982,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000018,서울특별시,11680,강남구,06306,0.099197,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000019,서울특별시,11680,강남구,06363,0.49361,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000020,서울특별시,11680,강남구,06326,0.114566,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000021,서울특별시,11680,강남구,06360,0.074145,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000022,서울특별시,11680,강남구,06302,0.056604,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000057,서울특별시,11710,송파구,05782,0.063627,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000060,서울특별시,11710,송파구,05770,0.078973,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000061,서울특별시,11710,송파구,05783,0.05807,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000062,서울특별시,11710,송파구,05769,0.06303,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000174,서울특별시,11710,송파구,05744,0.081441,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000175,서울특별시,11710,송파구,05743,0.051273,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000176,서울특별시,11710,송파구,05735,0.073228,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000002,서울특별시,11440,마포구,04178,0.047,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000003,서울특별시,11440,마포구,04177,0.07,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000004,서울특별시,11440,마포구,04176,0.022,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000082,서울특별시,11440,마포구,04045,0.01,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000083,서울특별시,11440,마포구,04049,0.067,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000084,서울특별시,11440,마포구,04048,0.038,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000085,서울특별시,11440,마포구,04044,0.04,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000086,서울특별시,11440,마포구,04042,0.024,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000087,서울특별시,11440,마포구,04041,0.032,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000088,서울특별시,11440,마포구,04043,0.056,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000151,서울특별시,11440,마포구,04120,0.02,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000152,서울특별시,11440,마포구,04119,0.029,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000153,서울특별시,11440,마포구,04112,0.021,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000154,서울특별시,11440,마포구,04113,0.038,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000155,서울특별시,11440,마포구,04114,0.031,20121221,20121221,국가기초구역 최초생성,20121221000000
1159000058,서울특별시,11590,동작구,07038,0.108059,20121221,,,
1159000059,서울특별시,11590,동작구,07039,0.127711,20121221,,,
1159000060,서울특별시,11590,동작구,07040,0.174842,20121221,,,
1159000061,서울특별시,11590,동작구,07058,0.056668,20121221,,,
1159000119,서울특별시,11590,동작구,06973,0.091841,20121221,,,
1159000120,서울특별시,11590,동작구,06919,0.10627,20121221,,,
1159000121,서울특별시,11590,동작구,06936,0.053362,20121221,,,
1159000122,서울특별시,11590,동작구,06920,0.073937,20121221,,,
1171000331,서울특별시,11710,송파구,05521,0.033571,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000181,서울특별시,11710,송파구,05734,0.038035,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000298,서울특별시,11710,송파구,05651,0.441642,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000239,서울특별시,11710,송파구,05559,0.052867,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000240,서울특별시,11710,송파구,05558,0.023424,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000241,서울특별시,11710,송파구,05557,0.019248,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000242,서울특별시,11710,송파구,05556,0.034288,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000243,서울특별시,11710,송파구,05661,0.044637,20121221,20121221,국가기초구역 최초생성,20121221000000
1154500008,서울특별시,11545,금천구,08649,0.068581,20121221,,,
1154500009,서울특별시,11545,금천구,08645,0.10387,20121221,,,
1154500010,서울특별시,11545,금천구,08646,0.446315,20121221,,,
1154500011,서울특별시,11545,금천구,08631,0.043863,20121221,,,
1154500012,서울특별시,11545,금천구,08643,0.047635,20121221,,,
1154500134,서울특별시,11545,금천구,08548,0.056172,20121221,,,
1154500135,서울특별시,11545,금천구,08511,0.113071,20121221,,,
1154500136,서울특별시,11545,금천구,08502,0.072783,20121221,,,
1154500137,서울특별시,11545,금천구,08512,0.062935,20121221,,,
1154500138,서울특별시,11545,금천구,08510,0.044653,20121221,,,
1154500139,서울특별시,11545,금천구,08504,0.156064,20121221,,,
1154500140,서울특별시,11545,금천구,08503,0.096259,20121221,,,
1154500141,서울특별시,11545,금천구,08509,0.035309,20121221,,,
1171000104,서울특별시,11710,송파구,05590,0.016773,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000105,서울특별시,11710,송파구,05586,0.020118,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000107,서울특별시,11710,송파구,05596,0.055403,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000023,서울특별시,11680,강남구,06304,0.054412,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000024,서울특별시,11680,강남구,06361,0.052827,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000011,서울특별시,11680,강남구,06370,0.357766,20140926,20140917,분할에 의한 기초구역 변경,20140917000000
1168000374,서울특별시,11680,강남구,06375,0.148737,20140926,20140917,분할에 의한 기초구역 생성,20140917000000
1168000375,서울특별시,11680,강남구,06376,0.530333,20140926,20140917,분할에 의한 기초구역 생성,20140917000000
1171000063,서울특별시,11710,송파구,05831,0.070925,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000064,서울특별시,11710,송파구,05832,0.041497,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000065,서울특별시,11710,송파구,05830,0.065349,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000066,서울특별시,11710,송파구,05827,0.047982,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000067,서울특별시,11710,송파구,05826,0.053026,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000177,서울특별시,11710,송파구,05741,0.048555,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000072,서울특별시,11710,송파구,05824,0.027442,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000129,서울특별시,11710,송파구,05715,0.080987,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000130,서울특별시,11710,송파구,05707,0.039949,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000131,서울특별시,11710,송파구,05704,0.035289,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000006,서울특별시,11440,마포구,04180,0.062,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000005,서울특별시,11440,마포구,04175,0.014,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000007,서울특별시,11440,마포구,04171,0.035,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000008,서울특별시,11440,마포구,04173,0.023,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000009,서울특별시,11440,마포구,04174,0.013,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000089,서울특별시,11440,마포구,04040,0.028,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000090,서울특별시,11440,마포구,04039,0.038,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000091,서울특별시,11440,마포구,04038,0.032,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000092,서울특별시,11440,마포구,04068,0.025,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000093,서울특별시,11440,마포구,04069,0.043,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000094,서울특별시,11440,마포구,04063,0.013,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000095,서울특별시,11440,마포구,04064,0.034,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000156,서울특별시,11440,마포구,04115,0.025,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000174,서울특별시,11440,마포구,04205,0.046,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000175,서울특별시,11440,마포구,04206,0.014,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000176,서울특별시,11440,마포구,04202,0.104,20121221,20121221,국가기초구역 최초생성,20121221000000
1159000062,서울특별시,11590,동작구,07045,0.050207,20121221,,,
1159000063,서울특별시,11590,동작구,07037,0.054874,20121221,,,
1159000064,서울특별시,11590,동작구,07060,0.034362,20121221,,,
1159000065,서울특별시,11590,동작구,07043,0.074528,20121221,,,
1159000066,서울특별시,11590,동작구,07053,0.051181,20121221,,,
1159000123,서울특별시,11590,동작구,06918,0.043753,20121221,,,
1159000124,서울특별시,11590,동작구,06979,0.04926,20121221,,,
1159000125,서울특별시,11590,동작구,06947,0.145154,20121221,,,
1159000126,서울특별시,11590,동작구,06943,0.0782,20121221,,,
1159000127,서울특별시,11590,동작구,06944,0.082269,20121221,,,
1159000128,서울특별시,11590,동작구,06911,0.06946,20121221,,,
1171000300,서울특별시,11710,송파구,05650,0.087226,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000301,서울특별시,11710,송파구,05649,0.672823,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000299,서울특별시,11710,송파구,05648,0.051965,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000302,서울특별시,11710,송파구,05501,0.770032,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000244,서울특별시,11710,송파구,05660,0.080658,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000245,서울특별시,11710,송파구,05659,0.016844,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000246,서울특별시,11710,송파구,05655,0.043846,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000247,서울특별시,11710,송파구,05658,0.136084,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000248,서울특별시,11710,송파구,05656,0.035664,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000249,서울특별시,11710,송파구,05657,0.024633,20121221,20121221,국가기초구역 최초생성,20121221000000
1154500013,서울특별시,11545,금천구,08644,0.06911,20121221,,,
1154500014,서울특별시,11545,금천구,08635,0.028587,20121221,,,
1154500015,서울특별시,11545,금천구,08657,0.035831,20121221,,,
1154500016,서울특별시,11545,금천구,08630,0.052431,20121221,,,
1154500017,서울특별시,11545,금천구,08642,0.019979,20121221,,,
1154500018,서울특별시,11545,금천구,08656,0.098973,20121221,,,
1154500142,서울특별시,11545,금천구,08508,0.042309,20121221,,,
1154500143,서울특별시,11545,금천구,08500,0.151837,20121221,,,
1154500144,서울특별시,11545,금천구,08501,0.079072,20121221,,,
1154500145,서울특별시,11545,금천구,08507,0.07054,20121221,,,
1154500146,서울특별시,11545,금천구,08561,0.120062,20121221,,,
1171000108,서울특별시,11710,송파구,05589,0.020387,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000109,서울특별시,11710,송파구,05591,0.014515,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000106,서울특별시,11710,송파구,05595,0.041106,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000110,서울특별시,11710,송파구,05594,0.099206,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000376,서울특별시,11680,강남구,06373,0.297104,20140926,20140917,분할에 의한 기초구역 생성,20140917000000
1168000377,서울특별시,11680,강남구,06377,0.322797,20140926,20140917,분할에 의한 기초구역 생성,20140917000000
1168000378,서울특별시,11680,강남구,06374,0.76384,20140926,20140917,분할에 의한 기초구역 생성,20140917000000
1171000003,서울특별시,11710,송파구,05842,0.506093,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000005,서울특별시,11710,송파구,05838,0.093622,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000006,서울특별시,11710,송파구,05840,0.115129,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000007,서울특별시,11710,송파구,05841,0.095696,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000008,서울특별시,11710,송파구,05837,0.091584,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000132,서울특별시,11710,송파구,05703,0.026498,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000133,서울특별시,11710,송파구,05706,0.088128,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000134,서울특별시,11710,송파구,05705,0.029595,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000135,서울특별시,11710,송파구,05702,0.030752,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000136,서울특별시,11710,송파구,05701,0.024775,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000010,서울특별시,11440,마포구,04172,0.035,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000011,서울특별시,11440,마포구,04181,0.022,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000012,서울특별시,11440,마포구,04182,0.067,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000013,서울특별시,11440,마포구,04170,0.044,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000096,서울특별시,11440,마포구,04067,0.064,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000097,서울특별시,11440,마포구,04066,0.103,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000177,서울특별시,11440,마포구,04203,0.067,20171215,20171215,통합에 의한 기초구역 변경,20171215000000
1144000193,서울특별시,11440,마포구,03994,0.042,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000194,서울특별시,11440,마포구,03993,0.055,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000195,서울특별시,11440,마포구,03991,0.052,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000196,서울특별시,11440,마포구,03990,0.026,20121221,20121221,국가기초구역 최초생성,20121221000000
1159000067,서울특별시,11590,동작구,07046,0.080299,20121221,,,
1159000068,서울특별시,11590,동작구,07044,0.054705,20121221,,,
1159000069,서울특별시,11590,동작구,07048,0.078408,20121221,,,
1159000070,서울특별시,11590,동작구,07056,0.052718,20121221,,,
1159000129,서울특별시,11590,동작구,06972,0.031352,20121221,,,
1159000130,서울특별시,11590,동작구,06912,0.143564,20121221,,,
1159000131,서울특별시,11590,동작구,06925,0.102253,20121221,,,
1159000132,서울특별시,11590,동작구,06933,0.097716,20121221,,,
1171000303,서울특별시,11710,송파구,05500,1.106954,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000304,서울특별시,11710,송파구,05502,0.834916,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000307,서울특별시,11710,송파구,05510,0.23851,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000308,서울특별시,11710,송파구,05509,0.088172,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000305,서울특별시,11710,송파구,05503,0.737244,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000306,서울특별시,11710,송파구,05541,0.232157,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000251,서울특별시,11710,송파구,05653,0.018903,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000252,서울특별시,11710,송파구,05652,0.064552,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000253,서울특별시,11710,송파구,05555,0.221773,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000250,서울특별시,11710,송파구,05654,0.055448,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000254,서울특별시,11710,송파구,05553,0.03399,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000255,서울특별시,11710,송파구,05554,0.157114,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000256,서울특별시,11710,송파구,05626,0.031396,20121221,20121221,국가기초구역 최초생성,20121221000000
1154500019,서울특별시,11545,금천구,08574,0.049112,20121221,,,
1154500020,서울특별시,11545,금천구,08629,0.046486,20121221,,,
1154500021,서울특별시,11545,금천구,08633,0.068905,20121221,,,
1154500022,서울특별시,11545,금천구,08573,0.04922,20121221,,,
1154500023,서울특별시,11545,금천구,08632,0.074231,20121221,,,
1154500024,서울특별시,11545,금천구,08628,0.051351,20121221,,,
1154500025,서울특별시,11545,금천구,08600,0.088451,20121221,,,
1154500147,서울특별시,11545,금천구,08563,0.108413,20121221,,,
1154500148,서울특별시,11545,금천구,08648,0.143247,20121221,,,
1154500149,서울특별시,11545,금천구,08565,0.050748,20121221,,,
1154500150,서울특별시,11545,금천구,08570,0.239177,20121221,,,
1171000111,서울특별시,11710,송파구,05585,0.016663,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000112,서울특별시,11710,송파구,05592,0.016078,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000113,서울특별시,11710,송파구,05584,0.047522,20121221,20121221,국가기초구역 최초생성,20121221000000
1168000379,서울특별시,11680,강남구,06372,0.373432,20140926,20140917,분할에 의한 기초구역 생성,20140917000000
1171000128,서울특별시,11710,송파구,05708,0.012861,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000234,서울특별시,11710,송파구,05564,0.043976,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000297,서울특별시,11710,송파구,05544,0.048369,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000013,서울특별시,11710,송파구,05699,0.697152,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000014,서울특별시,11710,송파구,05816,0.027095,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000009,서울특별시,11710,송파구,05835,0.150443,20140926,20140917,기초구역 경계 변경에 의한 기초구역 변경,20140917000000
1171000355,서울특별시,11710,송파구,05854,0.091288,20140926,20140917,분할에 의한 기초구역 생성,20140917000000
1171000011,서울특별시,11710,송파구,05834,0.477513,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000012,서울특별시,11710,송파구,05833,0.035371,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000015,서울특별시,11710,송파구,05815,0.062037,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000138,서울특별시,11710,송파구,05693,0.016681,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000139,서울특별시,11710,송파구,05694,0.024858,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000140,서울특별시,11710,송파구,05692,0.040256,20121221,20121221,국가기초구역 최초생성,20121221000000
1171000137,서울특별시,11710,송파구,05700,0.077898,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000014,서울특별시,11440,마포구,04169,0.05,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000015,서울특별시,11440,마포구,04168,0.045,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000016,서울특별시,11440,마포구,04164,0.134,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000017,서울특별시,11440,마포구,04165,0.025,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000018,서울특별시,11440,마포구,04167,0.034,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000019,서울특별시,11440,마포구,04163,0.058,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000098,서울특별시,11440,마포구,04065,0.148,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000099,서울특별시,11440,마포구,04062,0.013,20121221,20121221,국가기초구역 최초생성,20121221000000
1144000179,서울특별시,11440,마포구,04201,0.041,20171215,20171215,통합에 의한 기초구역 변경,20171215000000
1144000180,서울특별시,11440,마포구,04199,0.042,20171215,20171215,통합에 의한 기초구역 변경,20171215000000
1159000071,서울특별시,11590,동작구,07036,0.066175,20121221,,,
1159000072,서울특별시,11590,동작구,07055,0.098535,20121221,,,
1159000073,서울특별시,11590,동작구,07042,0.038957,20121221,,,
1159000074,서울특별시,11590,동작구,06994,0.160332,20121221,,,
1159000133,서울특별시,11590,동작구,06935,0.050536,20121221,,,
