"고유번호","시군구코드","도로위계기능구분","작업일시","도로구간일련번호","위도","경도"
"1605","11410","4"," ","3285","37.5622019","126.9520971"
"1607","11230","4"," ","125","37.5771461","127.0496524"
"1610","11230"," "," ","0","37.5771855","127.0500918"
"1615","11410","4"," ","918","37.5580767","126.9461927"
"1617","11290","4"," ","1","37.5937237","127.0002117"
"1620","11290","4"," ","1","37.5946345","126.9951394"
"1623","11290","4"," ","1","37.5948186","126.9933802"
"1630","11305"," "," ","0","37.6260148","127.0152653"
"1632","11140","2","20100805","1727","37.5546403","126.9728921"
"1635","11560"," "," ","0","37.5007338","126.9024342"
"1637","11140","4","20101006","423","37.5605721","127.0111684"
"1641","11410","4"," ","622","37.5655579","126.965336"
"1645","11410","4"," ","3057","37.5703216","126.9607479"
"1648","11560"," "," ","0","37.5009426","126.9020643"
"1650","11410","4"," ","2101","37.5961892","126.9514179"
"1653","11410","4"," ","528","37.5964587","126.9512833"
"1856","11290","4","20110225","1","37.5908216","127.0140205"
"1857","11290","4","20110111","1","37.5940318","127.0150438"
"1858","11290","4","20110111","1","37.5939491","127.0152669"
"1861","11305"," "," ","0","37.6384538","127.0180645"
"1862","11305"," "," ","0","37.6389937","127.0196977"
"1864","11140","4","20100910","972","37.5603977","127.0147513"
"1865","11305"," "," ","0","37.6124837","127.0295763"
"1867","11305"," "," ","0","37.6224971","127.0178933"
"1870","11305"," "," ","0","37.6246978","127.01618"
"1872","11305"," "," ","0","37.6251203","127.0165835"
"1873","11305"," "," ","0","37.6255831","127.0159614"
"1874","11305"," "," ","0","37.6255264","127.0152922"
"1879","11230","4"," ","3287","37.5986627","127.0643445"
"1880","11230","4","20071204","2728","37.5702756","127.0651115"
"1881","11230","4"," ","1743","37.6009093","127.0587346"
"1883","11680","4","20080725","1668","37.511625","127.0375035"
"1885","11230","4"," ","1782","37.5998402","127.0578561"
"1886","11560"," "," ","0","37.4890988","126.8976136"
"1889","11440"," "," ","0","37.5635989","126.8967937"
"1891","11440","4"," ","2378","37.5543327","126.9277313"
"1892","11410","3"," ","832","37.565344","126.9658655"
"1894","11410","4"," ","2276","37.5656449","126.9649006"
"1896","11410"," "," ","0","37.6007445","126.9514998"
"1897","11410","4"," ","2800","37.5653393","126.9648839"
"1899","11410","4"," ","584","37.5589928","126.9562337"
"1801","11305"," "," ","0","37.6404586","127.0166753"
"1802","11305"," "," ","0","37.6401852","127.0165436"
"1806","11305"," "," ","0","37.619144","127.0203073"
"1813","11680"," ","20080829","0","37.51499","127.0602751"
"1816","11560","4","20160708141829","0","37.5334347","126.8920979"
"1817","11560"," "," ","0","37.5324824","126.8918928"
"1819","11140","3","20101001","1503","37.5560547","126.965792"
"1820","11140","4","20101224","1077","37.5553733","127.0075511"
"1825","11230","4"," ","165","37.5774981","127.0508763"
"1827","11440","4","20071023","378","37.5434776","126.9440336"
"1831","11440","3","20080402","1074","37.5497701","126.9327631"
"1833","11440","4","20081222","1403","37.546605","126.9285846"
"1838","11290","4","20110314","1","37.6163323","127.0005739"
"1839","11290","4","20110314","1","37.6164398","127.0009014"
"1842","11680","4"," ","1006","37.4747804","127.0536549"
"1843","11680","4","20081022","343","37.5322436","127.0292699"
"1845","11560"," "," ","0","37.4941557","126.8966561"
"1847","11440","4"," ","2714","37.5559657","126.9595275"
"1848","11440","4"," ","509","37.5550737","126.9598703"
"1853","11440","3"," ","2554","37.5442096","126.9326311"
"1855","11440","4","20080602","2487","37.5450761","126.9548097"
"1860","11305"," "," ","0","37.6385743","127.0181496"
"1863","11305"," "," ","0","37.6389798","127.0193844"
"1866","11305"," "," ","0","37.6126552","127.0288414"
"1869","11305"," "," ","0","37.6247209","127.0177474"
"1871","11305"," "," ","0","37.6248137","127.0159231"
"1875","11305"," "," ","0","37.6256352","127.015235"
"1877","11410","4"," ","116","37.5625732","126.9500614"
"1878","11230","4"," ","3238","37.5975071","127.0625887"
"1882","11560"," "," ","0","37.489227","126.8991657"
"1884","11680","4","20080718","932","37.5149135","127.0500626"
"1888","11440"," "," ","0","37.5635109","126.8935278"
"1890","11440","3"," ","374","37.5460026","126.9419742"
"1893","11410","3"," ","903","37.5849039","126.945112"
"1898","11410","3"," ","2447","37.5856813","126.9456927"
"1903","11560","4","20140617142800","2662","37.4884291","126.9006612"
"1905","11305"," "," ","0","37.6254668","127.0145275"
"1907","11305"," "," ","0","37.6250223","127.0152192"
"1908","11305"," "," ","0","37.6386537","127.0190818"
"1913","11305"," "," ","0","37.6216592","127.0195851"
"1914","11305"," "," ","0","37.6246276","127.0166901"
"1915","11305"," "," ","0","37.6250229","127.0165791"
"1916","11305"," "," ","0","37.6255372","127.0153951"
"1919","11230","4"," ","1511","37.5983516","127.0634917"
"1921","11230","3","20071204","2686","37.5685722","127.0638557"
"1922","11230","4"," ","1743","37.6006662","127.0587761"
"1926","11440"," "," ","0","37.5651027","126.898432"
"1928","11440","4"," ","2382","37.5551802","126.9277305"
"1932","11410","4"," ","1149","37.5652767","126.9651469"
"1933","11410","4"," ","728","37.5587468","126.9557198"
"1934","11410","4"," ","1945","37.5619798","126.9552471"
"1936","11290","4"," ","1","37.6007195","126.996292"
"1938","11290","4"," ","1","37.5960488","126.9926013"
"1941","11230","4"," ","165","37.5780162","127.0506357"
"1781","11560"," "," ","0","37.5061139","126.9143833"
"1782","11560"," "," ","0","37.5066481","126.9138477"
"1783","11560"," "," ","0","37.5065941","126.9139336"
"1787","11680","4","20080808","1351","37.494006","127.0366511"
"1788","11305"," "," ","0","37.6131346","127.0230271"
"1790","11305"," "," ","0","37.6137907","127.0226996"
"1792","11305"," "," ","0","37.6133961","127.023098"
"1793","11305"," "," ","0","37.6130713","127.0225657"
"1796","11305"," "," ","0","37.6245596","127.0135849"
"1798","11140"," ","20100927","0","37.5644898","127.0075735"
"1800","11305"," "," ","0","37.6391681","127.0174258"
"1701","11140","4","20100928","701","37.5637873","126.9949784"
"1702","11410","4"," ","1273","37.5632104","126.9502134"
"1706","11560","4"," ","2548","37.490759","126.897943"
"1709","11560"," "," ","0","37.5330359","126.8929288"
"1711","11140","4","20100809","1034","37.5595675","126.9788455"
"1714","11560"," "," ","0","37.505702","126.9135516"
"1716","11560"," "," ","0","37.5058434","126.9147941"
"1718","11560"," "," ","0","37.5077779","126.9135879"
"1721","11305"," "," ","0","37.6130655","127.0231977"
"1724","11305"," "," ","0","37.6134675","127.0230523"
"1726","11305"," "," ","0","37.6246753","127.0140759"
"1728","11140","4","20101011","635","37.5540768","127.0060577"
"1730","11305"," "," ","0","37.6391576","127.0179813"
"1732","11305"," "," ","0","37.6116191","127.0224758"
"1736","11680","4","20080912","1219","37.4663563","127.1093176"
"1741","11560"," "," ","0","37.4889522","126.9007376"
"1743","11305"," "," ","0","37.6245881","127.0140436"
"1746","11305"," "," ","0","37.6249464","127.0149519"
"1749","11560"," "," ","0","37.5069053","126.9127407"
"1750","11140","4","20100806","95","37.5670639","127.0147908"
"1751","11140","4","20100809","1197","37.5536406","126.9749731"
"1759","11560"," "," ","0","37.4967395","126.903565"
"1760","11140","4","20100928","57","37.5538815","126.9632987"
"1762","11410","4"," ","1766","37.5629867","126.950169"
"1763","11560"," "," ","0","37.5255313","126.9103578"
"1770","11140","4","20101022","972","37.5605134","127.0150132"
"1774","11140","4","20101126","1730","37.5623984","126.9897279"
"1778","11560"," "," ","0","37.5064981","126.9141565"
"1780","11560"," "," ","0","37.5055004","126.914487"
"1784","11560"," "," ","0","37.5078766","126.9172995"
"1786","11560"," "," ","0","37.5085959","126.9167964"
"1791","11305"," "," ","0","37.6136095","127.023052"
"1794","11305"," "," ","0","37.6247078","127.0135334"
"1797","11140","4","20101022","339","37.5603823","127.0152584"
"1799","11305"," "," ","0","37.6390398","127.0177074"
"1803","11305"," "," ","0","37.6118733","127.0233295"
"1804","11305"," "," ","0","37.6118596","127.0230156"
"1807","11305"," "," ","0","37.6187","127.0221819"
"1808","11560"," "," ","0","37.5204224","126.9083433"
"1809","11560"," "," ","0","37.5202377","126.9085468"
"1811","11680","4"," ","341","37.4655649","127.1087329"
"1812","11560"," "," ","0","37.5205684","126.9085314"
"1814","11680","4","20080721","823","37.5147939","127.0296273"
"1815","11560"," "," ","0","37.5209497","126.9085439"
"1818","11560"," ","20090730","0","37.5135254","126.9079054"
"1822","11140","4","20100809","1809","37.562731","127.0205913"
"1824","11680"," "," ","0","37.4629104","127.1072264"
"1826","11230","4"," ","1786","37.6000509","127.0582192"
"1828","11440","4","20081222","2147","37.5568684","126.9306809"
"1829","11440"," "," ","0","37.5432512","126.9470811"
"1830","11440"," "," ","0","37.5565306","126.9339602"
"1832","11440","4"," ","1884","37.5479064","126.9388202"
"1834","11440","4","20080827","1429","37.5466693","126.9379546"
"1840","11290","4","20110314","1","37.6166161","127.0009729"
"1841","11680","2","20080721","1193","37.5179574","127.0261827"
"1844","11560"," "," ","0","37.491642","126.8975221"
"1846","11440","3","20080923","2919","37.5441329","126.930466"
"1849","11305"," "," ","0","37.6390037","127.0190775"
"1850","11305"," "," ","0","37.6397764","127.0196315"
"1851","11440","4","20070703","2802","37.561946","126.91695"
"1852","11305"," "," ","0","37.6400111","127.019046"
"1854","11440","4","20080107","266","37.5542882","126.9439886"
"1990","11290","4"," ","1","37.5978649","126.9897797"
"1993","11230","4"," ","132","37.5777417","127.0497627"
"2002","11290","4"," ","1","37.5886466","127.0051304"
"2003","11290","4"," ","1","37.5887529","127.00505"
"2004","11290","4"," ","1","37.5897229","127.0043831"
"2006","11290","4"," ","1","37.5893754","127.00429"
"2007","11290","4"," ","1","37.5917222","127.0029019"
"2009","11290","4"," ","1","37.5877115","127.015386"
"2010","11290","4"," ","1","37.5878276","127.0152226"
"2012","11560"," "," ","0","37.4944243","126.8970005"
"2013","11680"," "," ","0","37.4748883","127.0526823"
"2016","11680","4","20080901","1088","37.494308","127.0327684"
"2017","11560"," "," ","0","37.497111","126.8993972"
"2018","11305"," "," ","0","37.6400396","127.0183948"
"2019","11305"," "," ","0","37.6401652","127.0184467"
"2022","11440","3","20080825","2825","37.5509722","126.9069106"
"2023","11440"," "," ","0","37.5636976","126.8966366"
"2025","11440","3"," ","3452","37.5572718","126.9498374"
"2026","11440","4"," ","1144","37.5636509","126.9242559"
"2028","11440","4"," ","416","37.5636832","126.923837"
"2029","11440","4"," ","434","37.5635083","126.9239548"
"2033","11305"," "," ","0","37.6121071","127.0240096"
"2035","11305"," "," ","0","37.6128405","127.0234497"
"2036","11440","4","20090212","3076","37.555269","126.9320598"
"2037","11305"," "," ","0","37.6121951","127.0228845"
"2039","11290","4","20110225","1","37.5868252","127.0188316"
"2040","11290","4","20110225","1","37.5854639","127.0190113"
"2042","11290","4"," ","1","37.5869134","127.0193697"
"2044","11290","4"," ","1","37.5819495","127.0180717"
"2048","11440"," "," ","0","37.5640631","126.8951382"
"2049","11440"," "," ","0","37.5641314","126.8941346"
"2051","11305"," "," ","0","37.6126049","127.0234906"
"2052","11440"," "," ","0","37.564372","126.8952409"
"2054","11440"," "," ","0","37.5566359","126.9336699"
"2057","11140","4","20100826","233","37.5573549","127.0114539"
"2059","11290","4","20101123","1","37.5958687","126.9957177"
"2062","11305"," "," ","0","37.6416385","127.0215843"
"2063","11440"," "," ","0","37.5637858","126.896471"
"2064","11440"," "," ","0","37.5637828","126.8975056"
"2065","11305"," "," ","0","37.6416185","127.0213318"
"2067","11440"," "," ","0","37.563863","126.8962965"
"2068","11440"," "," ","0","37.5638752","126.894177"
"2070","11305"," "," ","0","37.6410313","127.0209155"
"2072","11290","4","20110419","1","37.5867102","127.0163887"
"2074","11290","4","20110225","1","37.5865439","127.0184746"
"2075","11290","4"," ","1","37.587272","127.0164464"
"2076","11290","4"," ","1","37.5877335","127.0160609"
"2078","11290","4","20110225","1","37.5871286","127.0187153"
"2081","11305"," "," ","0","37.6399745","127.0179289"
"2082","11305"," "," ","0","37.6399597","127.0182341"
"2084","11290","4"," ","1","37.5928343","127.0183998"
"2085","11290","4"," ","1","37.591868","127.0184425"
"2087","11290","4"," ","1","37.5887257","127.0046744"
"2089","11290","4"," ","1","37.5916785","127.0029295"
"2091","11680"," ","20080714","0","37.5257293","127.0362568"
"2093","11230","4"," ","755","37.5771203","127.0502055"
"2095","11560"," "," ","0","37.4950405","126.8988285"
"2096","11680","4","20080724","344","37.5310351","127.0321011"
"2098","11305"," "," ","0","37.6407429","127.0195096"
"2100","11440"," "," ","0","37.5636257","126.8978284"
"2001","11290","4"," ","1","37.5874498","127.0072271"
"2005","11290","4"," ","1","37.5898816","127.004212"
"2008","11290","4"," ","1","37.5921015","127.0031213"
"2011","11230","4"," ","165","37.5776441","127.0503578"
"2015","11230","4"," ","2712","37.5670863","127.0587149"
"2021","11305"," "," ","0","37.640273","127.0186647"
"2024","11305"," "," ","0","37.6410376","127.0210228"
"2027","11305"," "," ","0","37.6116508","127.0227899"
"2030","11440","4","20090212","2138","37.5548922","126.9317857"
"2034","11305"," "," ","0","37.612865","127.0241883"
"2038","11410","4"," ","2939","37.5634039","126.9506604"
"2041","11290","4"," ","1","37.5873898","127.0191697"
"2045","11290","4"," ","1","37.619762","126.9999481"
"2047","11140","3","20100806","169","37.5663331","127.003134"
"2053","11440","4"," ","1469","37.5430108","126.9456114"
"2056","11140","4","20101110","1559","37.5637296","127.0108121"
"2058","11290","4"," ","1","37.5958072","126.9928153"
"2061","11290","4","20101123","1","37.5946515","126.9959323"
"2066","11440"," "," ","0","37.5638005","126.8940009"
"2069","11440"," "," ","0","37.5638911","126.8972674"
"2073","11290","4","20110225","1","37.5868688","127.0183253"
"2077","11290","4","20110225","1","37.5866937","127.0183938"
"2080","11440","4","20070703","2804","37.5620641","126.9183295"
"2083","11290","4","20110225","1","37.5928372","127.0153833"
"2086","11290","4"," ","1","37.5873363","127.0077313"
"2090","11290","4"," ","1","37.5873037","127.0157129"
"2092","11230","4"," ","165","37.5770767","127.0505535"
"2094","11560"," "," ","0","37.4937667","126.8952617"
"2097","11230","4"," ","2827","37.5673765","127.0601012"
"2102","11440"," "," ","0","37.5638345","126.8973941"
"2103","11305"," "," ","0","37.641094","127.0219851"
"2104","11440"," "," ","0","37.5639468","126.8967307"
"1943","11560"," "," ","0","37.4896215","126.8984217"
"1945","11560"," "," ","0","37.4895463","126.8980922"
"1948","11560"," "," ","0","37.4899897","126.8975523"
"1950","11560"," "," ","0","37.4906078","126.8967633"
"1952","11560"," "," ","0","37.4906505","126.8970009"
"1953","11440","4"," ","2379","37.5546754","126.9280164"
"1955","11440","4","20081222","2148","37.5567339","126.9306561"
"1957","11440","4","20081222","2149","37.556931","126.9307243"
"1958","11440","4","20081222","2150","37.5569689","126.930814"
"1959","11440","4"," ","381","37.5432706","126.9467168"
"1960","11440","4"," ","3142","37.5428103","126.9462874"
"1964","11410","4"," ","3284","37.5641582","126.9524128"
"1966","11410","4"," ","2780","37.5636475","126.9503693"
"1968","11290","4","20110314","1","37.6158349","127.0038625"
"1969","11290","4","20110314","1","37.6161298","127.001107"
"1971","11290","4"," ","1","37.6186327","126.9995509"
"1972","11290","4"," ","1","37.6191799","127.0000225"
"1975","11230","4"," ","165","37.5778094","127.0505005"
"1977","11560"," "," ","0","37.4924071","126.8975066"
"1979","11680"," "," ","0","37.4750554","127.0492983"
"1981","11440","3","20080923","3418","37.5450275","126.9318541"
"1982","11440","4"," ","2632","37.5567486","126.9504584"
"1985","11440","4","20080623","2716","37.5470217","126.9548177"
"1986","11290","4"," ","1","37.6003932","126.9974394"
"1988","11290","4"," ","1","37.5994128","126.9897146"
"1991","11290","4"," ","1","37.5964913","126.9926611"
"1992","11560"," "," ","0","37.4889798","126.8973165"
"1995","11680","4","20120607","1200","37.4742058","127.097996"
"1996","11290","4"," ","1","37.5915875","127.0184228"
"1997","11290","4"," ","1","37.5908337","127.0137025"
"1999","11290","4"," ","1","37.5876853","127.0085675"
"2000","11290","4"," ","1","37.5872716","127.0078157"
"1901","11560"," "," ","0","37.4880486","126.9008476"
"1902","11680","4","20140712124232","1841","37.4640564","127.102617"
"1906","11305"," "," ","0","37.624954","127.0145771"
"1910","11140","4"," ","219","37.5551207","127.018198"
"1911","11140","4","20101002","1938","37.5660323","126.9972485"
"1912","11305"," "," ","0","37.6134884","127.026967"
"1918","11230","4"," ","3236","37.5982461","127.0647344"
"1920","11230","4","20111007","3419","37.5661974","127.062613"
"1923","11560"," "," ","0","37.4887348","126.898268"
"1924","11680"," "," ","0","37.4642424","127.1064473"
"1925","11440"," "," ","0","37.5393641","126.9363452"
"1929","11440","4","20071023","1457","37.5441554","126.9444994"
"1930","11410","3"," ","3001","37.5627522","126.9645197"
"1935","11290","4"," ","1","37.6009853","126.997245"
"1937","11290","4"," ","1","37.5983731","126.9905559"
"1940","11290","4"," ","1","37.5963315","126.9926768"
"1942","11680"," "," ","0","37.4641961","127.1069239"
"1944","11230","4"," ","1783","37.5998215","127.0577989"
"1947","11560"," "," ","0","37.4894107","126.8982513"
"1949","11230","4"," ","1742","37.5998664","127.0581754"
"1951","11680","4","20080718","798","37.5145005","127.0416638"
"1956","11440","4","20071023","375","37.5439675","126.9440629"
"1961","11440","3"," ","1886","37.5477801","126.9385817"
"1963","11440","4","20080602","2671","37.5530264","126.960933"
"1965","11410","4"," ","2286","37.5634809","126.9501637"
"1970","11290","4","20110314","1","37.6164778","127.0011658"
"1973","11290","4","20110111","1","37.5942158","127.0151182"
"1976","11230"," "," ","0","37.5775893","127.0502923"
"1978","11230","4"," ","1784","37.6002111","127.058111"
"1980","11440","4","20110630","3296","37.5516497","126.9604594"
"1984","11440","4","20080623","2716","37.5472357","126.9542446"
"1987","11290","4"," ","1","37.5995406","126.9911364"
"2187","11410","4"," ","1106","37.5701279","126.9262876"
"2189","11140","4","20101004","490","37.5664765","126.9729648"
"2195","11440","4"," ","1148","37.5652658","126.9245722"
"2197","11410","3"," ","288","37.5960672","126.9475109"
"2201","11290","4"," ","1","37.609551","127.0647217"
"2203","11290","4"," ","1","37.6101662","127.0643448"
"2205","11290","4"," ","1","37.610619","127.0644784"
"2206","11290","4"," ","1","37.6106981","127.0635789"
"2207","11290","4"," ","1","37.5926431","127.0028485"
"2210","11410","4"," ","2033","37.5959069","126.9474571"
"2212","11410","4"," ","25","37.5962501","126.9521248"
"2214","11410","4"," ","1999","37.55943","126.9445322"
"2216","11305"," "," ","0","37.6253453","127.0159786"
"2218","11305"," "," ","0","37.6252124","127.0154224"
"2221","11305"," "," ","0","37.6251988","127.0169759"
"2223","11305"," "," ","0","37.6251011","127.0172676"
"2224","11290","4"," ","1","37.5827744","127.0180608"
"2226","11290","4"," ","1","37.5787928","127.0190658"
"2227","11290","4"," ","1","37.5791542","127.0187515"
"2229","11290","4"," ","1","37.578114","127.0191989"
"2230","11290","4"," ","1","37.5782496","127.019202"
"2232","11305"," "," ","0","37.6258092","127.0152524"
"2233","11440","4","20080701","3462","37.5693456","126.9068722"
"2235","11440"," ","20080701","0","37.5688933","126.9069002"
"2238","11440","4","20070921","2818","37.542449","126.9575646"
"2239","11440","4","20070921","2817","37.5428265","126.9579887"
"2241","11305"," "," ","0","37.624204","127.0175495"
"2242","11305"," "," ","0","37.6237178","127.017909"
"2244","11440","4","20080602","2820","37.5504457","126.9588039"
"2247","11680"," "," ","0","37.5010973","127.0544287"
"2249","11290","4"," ","1","37.6144497","127.066829"
"2250","11290","4"," ","1","37.6095264","127.0651932"
"2251","11290","4"," ","1","37.6102478","127.0646439"
"2253","11290","4"," ","1","37.6106968","127.0638929"
"2256","11410","3"," ","1615","37.5702353","126.9604736"
"2258","11140","4","20100809","1686","37.5633522","127.021284"
"2261","11410","4"," ","2351","37.5874021","126.9325055"
"2262","11410","4"," ","719","37.5593657","126.9440107"
"2264","11440","4"," ","1627","37.5525243","126.9583562"
"2266","11305"," "," ","0","37.62514","127.0168615"
"2272","11290","4"," ","1","37.578497","127.0188416"
"2273","11290","4","20101123","1","37.5968486","126.9950715"
"2277","11305"," "," ","0","37.6237032","127.0181673"
"2278","11440","4"," ","393","37.5535712","126.913066"
"2279","11305"," "," ","0","37.6241773","127.0172836"
"2280","11440","3"," ","3573","37.5844714","126.8797779"
"2283","11230","4"," ","2824","37.5670579","127.0594646"
"2286","11680","4","20080725","1671","37.5118834","127.0381021"
"2287","11230","4"," ","2823","37.5673065","127.0612044"
"2288","11230","4"," ","2828","37.5672468","127.0609338"
"2290","11680","4","20080730","530","37.5048108","127.0467742"
"2293","11230","4"," ","2832","37.5663658","127.060101"
"2294","11680","4","20080901","1360","37.5006317","127.0533672"
"2296","11230","4"," ","2837","37.5662403","127.0604748"
"2297","11680","4","20080818","697","37.5031823","127.0546227"
"2299","11560"," "," ","0","37.4987337","126.9034461"
"2202","11290","4"," ","1","37.6094911","127.0646003"
"2204","11290","4"," ","1","37.609758","127.0647765"
"2208","11290","4"," ","1","37.5924634","127.0019915"
"2209","11140","3","20100806","184","37.5643937","127.0003646"
"2215","11410","4"," ","2076","37.5965624","126.951935"
"2217","11305"," "," ","0","37.6253001","127.0161463"
"2219","11305"," "," ","0","37.625153","127.0167499"
"2222","11305"," "," ","0","37.6248051","127.0177077"
"2225","11290","4"," ","1","37.5826836","127.0177924"
"2228","11290","4"," ","1","37.578","127.0184224"
"2234","11305"," "," ","0","37.625114","127.0170949"
"2236","11305"," "," ","0","37.6245136","127.0173653"
"2240","11305"," "," ","0","37.6242326","127.0178178"
"2243","11305"," "," ","0","37.6237253","127.0176208"
"2245","11305"," "," ","0","37.6241221","127.0175852"
"2248","11140","4","20131017164325","1644","37.5552965","126.9942473"
"2252","11290","4"," ","1","37.6101189","127.0639822"
"2255","11290","4"," ","1","37.6105621","127.0639266"
"2257","11140"," ","20160614180000","0","37.5497753","127.0129433"
"2259","11410","4"," ","3025","37.5870233","126.9260067"
"2260","11140","4","20101003","1082","37.5677732","126.9919548"
"2263","11440","4"," ","1574","37.5484137","126.9431368"
"2265","11440","4","20081209","1466","37.54195","126.9427806"
"2267","11440","4"," ","1385","37.5466798","126.9217941"
"2269","11290","4"," ","1","37.5786774","127.0195277"
"2270","11290","4"," ","1","37.5778211","127.0190606"
"2274","11140","4","20101007","1458","37.5501511","127.0080056"
"2108","11290","4","20110225","1","37.5859288","127.018795"
"2109","11290","4"," ","1","37.5860224","127.0195412"
"2110","11290","4"," ","1","37.5865243","127.0195489"
"2111","11290","4"," ","1","37.5864276","127.0195972"
"2113","11290","4"," ","1","37.5872325","127.0192378"
"2115","11290","4"," ","1","37.5869951","127.0193399"
"2116","11290","4"," ","1","37.5867571","127.019447"
"2118","11290","4"," ","1","37.5815129","127.017695"
"2119","11290","4"," ","1","37.582357","127.0180198"
"2122","11440"," "," ","0","37.5640506","126.8949386"
"2123","11440"," "," ","0","37.5640616","126.8953392"
"2124","11305"," "," ","0","37.6144853","127.0225011"
"2126","11440"," "," ","0","37.5641205","126.8963416"
"2128","11440"," "," ","0","37.5642513","126.8945806"
"2130","11440"," "," ","0","37.5643045","126.8954569"
"2131","11305"," "," ","0","37.6125768","127.0236598"
"2133","11440"," "," ","0","37.5566011","126.9337855"
"2134","11305"," "," ","0","37.6126818","127.0231886"
"2138","11410","4"," ","2408","37.5636425","126.9508798"
"2140","11290","4","20101123","1","37.5958396","126.995788"
"2141","11290","4","20101123","1","37.5948534","126.9960895"
"2143","11290","4","20101123","1","37.5951532","126.9957538"
"2145","11440","4"," ","1688","37.5423915","126.9466737"
"2148","11305"," "," ","0","37.6406407","127.0182622"
"2150","11305"," "," ","0","37.6404","127.0206291"
"2151","11305"," "," ","0","37.6399004","127.0209279"
"2153","11305"," "," ","0","37.6393952","127.0195805"
"2156","11545","4","20130507113801","0","37.4782269","126.8775595"
"2157","11290","4"," ","1","37.6067842","127.0593274"
"2158","11545"," "," ","0","37.4674778","126.8999746"
"2159","11290","4"," ","1","37.6065656","127.0594148"
"2161","11410","4"," ","2311","37.6009411","126.9510441"
"2164","11215","4"," ","1180","37.556212","127.093756"
"2165","11440","4","20090210","3365","37.5559306","126.9514718"
"2167","11215"," "," ","0","37.5553321","127.0943471"
"2168","11440","4"," ","439","37.564861","126.9252783"
"2170","11215","4"," ","1178","37.5564191","127.0951043"
"2172","11215"," ","20070116","0","37.5319901","127.0732774"
"2173","11680","4","20080722","45","37.5107777","127.0265023"
"2175","11680","4","20080829","979","37.5045279","127.0396248"
"2178","11680"," ","20080722","0","37.5105007","127.0241934"
"2179","11680","4","20080722","407","37.520833","127.0375897"
"2181","11290","4","20101123","1","37.5972129","126.9946015"
"2183","11290","4","20101123","1","37.5972674","126.9949177"
"2186","11215","4","20070115","2647","37.540076","127.0875069"
"2190","11305"," "," ","0","37.6122999","127.0240498"
"2191","11305"," "," ","0","37.6125601","127.024297"
"2192","11305"," "," ","0","37.6124025","127.0245922"
"2193","11440","4","20140402174409","2140","37.5545546","126.9325481"
"2194","11440","4","20090212","2139","37.5555752","126.9317008"
"2196","11410","4"," ","2285","37.5633401","126.9504905"
"2200","11290","4"," ","1","37.6096343","127.0644954"
"2101","11305"," "," ","0","37.6412351","127.0213162"
"2107","11140","4","20120323","254","37.5599705","126.9924607"
"2114","11290","4"," ","1","37.5870722","127.0193049"
"2117","11290","4"," ","1","37.5828452","127.0180902"
"2121","11305"," "," ","0","37.6402646","127.0193176"
"2125","11305"," "," ","0","37.6145757","127.0227341"
"2129","11440"," "," ","0","37.5643045","126.8950141"
"2132","11305"," "," ","0","37.6124659","127.0234216"
"2135","11305"," "," ","0","37.6122395","127.0233554"
"2137","11410","4"," ","1234","37.5635798","126.9512061"
"2139","11290","4","20101123","1","37.5957679","126.996129"
"2142","11290","4","20101123","1","37.5946711","126.9960487"
"2144","11410","4"," ","390","37.5988647","126.9483225"
"2146","11305"," "," ","0","37.6247456","127.0174804"
"2149","11305"," "," ","0","37.6404735","127.0184413"
"2152","11305"," "," ","0","37.640104","127.0203206"
"2154","11545","4","20130510164821","0","37.4661146","126.8931156"
"2162","11410","4"," ","1342","37.5665006","126.9649066"
"2163","11215","4"," ","441","37.5591805","127.0947453"
"2166","11215","4"," ","467","37.5572236","127.0953525"
"2171","11215","4","20071109","2406","37.5395401","127.0903962"
"2174","11680","4","20080902","133","37.4936604","127.0422505"
"2177","11230","4"," ","2830","37.5666743","127.0597334"
"2180","11680","4","20080901","959","37.5031047","127.0613924"
"2182","11410","4"," ","1378","37.5625204","126.95232"
"2184","11140","4","20130906151932","324","37.5669105","127.0221837"
"2185","11140","4","20140124104814","330","37.5577815","126.9819471"
"2309","11545","4","20130509135501","0","37.4790365","126.9056671"
"2314","11545"," "," ","0","37.4675099","126.8933998"
"2316","11545","4","20130508131750","0","37.4758305","126.8979493"
"2321","11215","4","20070704","930","37.5613942","127.0763185"
"2325","11215","4","20070704","962","37.560863","127.0761273"
"2329","11215","4","20081119","1789","37.5500068","127.0951085"
"2332","11215","4","20070802","223","37.5324954","127.0840703"
"2336","11680","4","20080902","631","37.4873319","127.0352855"
"2339","11305"," "," ","0","37.625981","127.0172876"
"2343","11305"," "," ","0","37.6275893","127.0176989"
"2345","11305"," "," ","0","37.627828","127.0177607"
"2346","11140","4","20100908","1019","37.5665136","127.0135615"
"2348","11140","3","20101004","170","37.5592099","126.9654758"
"2353","11140","4","20110228","1818","37.5521069","127.011581"
"2357","11215"," "," ","0","37.5290968","127.08935"
"2358","11410","3"," ","1772","37.5799552","126.951785"
"2362","11410","4"," ","2188","37.5638401","126.9321492"
"2369","11410","4"," ","2284","37.5687818","126.9457883"
"2372","11410","4"," ","1479","37.5574726","126.9498246"
"2373","11410","4"," ","2750","37.5968572","126.9512313"
"2378","11560"," "," ","0","37.5033607","126.9111249"
"2382","11440"," ","20071207","0","37.5468982","126.9427764"
"2386","11215","4","20070319","2063","37.5310146","127.0881791"
